id,issuer_id,recipient_id,ucs_transfer_amount,distribution_id,status,observations,created_by,created_date,last_modified_by,last_modified_date,reason_description,type_reason,origin_platform_id,recipient_platform_id
1138,3,402,764,38696,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18798",933,2023-07-06 19:22:46.972561,933,2024-11-25 08:58:50.701913,,,4,4
1139,3,402,6367,38705,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18799",933,2023-07-06 19:22:55.385239,933,2024-11-25 08:58:50.701797,,,4,4
1140,3,402,3198,38704,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18800",933,2023-07-06 19:23:03.787399,933,2024-11-25 08:58:50.701782,,,4,4
1774,3,338,17854,38027,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10148",933,2023-07-07 08:39:50.505586,933,2024-11-25 08:56:27.363014,,,4,4
1142,3,402,1048,38701,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18802",933,2023-07-06 19:23:20.920025,933,2024-11-25 08:58:50.70175,,,4,4
1143,3,402,210,38689,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18803",933,2023-07-06 19:23:29.279765,933,2024-11-25 08:58:50.701735,,,4,4
1144,3,402,146,38675,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18804",933,2023-07-06 19:23:37.936828,933,2024-11-25 08:58:50.70172,,,4,4
1145,3,402,185,38708,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18805",933,2023-07-06 19:23:46.550025,933,2024-11-25 08:58:50.701704,,,4,4
1146,3,402,4128,38707,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18806",933,2023-07-06 19:23:55.049747,933,2024-11-25 08:58:50.701688,,,4,4
1147,3,402,2794,38706,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18807",933,2023-07-06 19:24:03.483661,933,2024-11-25 08:58:50.701673,,,4,4
1148,3,402,1187,38688,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18808",933,2023-07-06 19:24:11.826424,933,2024-11-25 08:58:50.701657,,,4,4
1215,3,402,750,38593,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27634",933,2023-07-06 19:33:37.917959,933,2024-11-25 08:58:50.701611,,,4,4
1217,3,402,890,38591,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27636",933,2023-07-06 19:33:54.676979,933,2024-11-25 08:58:50.70158,,,4,4
1218,3,402,447,38590,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27637",933,2023-07-06 19:34:03.05439,933,2024-11-25 08:58:50.701564,,,4,4
1219,3,402,3790,38588,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27638",933,2023-07-06 19:34:11.40484,933,2024-11-25 08:58:50.701549,,,4,4
1220,3,402,146,38595,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27639",933,2023-07-06 19:34:19.805245,933,2024-11-25 08:58:50.701533,,,4,4
1221,3,402,29,38594,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27640",933,2023-07-06 19:34:28.161782,933,2024-11-25 08:58:50.701518,,,4,4
1222,3,402,20,38592,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27641",933,2023-07-06 19:34:36.546261,933,2024-11-25 08:58:50.701502,,,4,4
1223,3,402,26,38580,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27642",933,2023-07-06 19:34:45.111911,933,2024-11-25 08:58:50.701487,,,4,4
1224,3,402,577,38579,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27643",933,2023-07-06 19:34:53.536353,933,2024-11-25 08:58:50.70147,,,4,4
1225,3,402,391,38578,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27644",933,2023-07-06 19:35:02.132805,933,2024-11-25 08:58:50.701455,,,4,4
1226,3,402,166,38577,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27645",933,2023-07-06 19:35:10.546552,933,2024-11-25 08:58:50.701439,,,4,4
1530,3,194,5920,38282,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10133",933,2023-07-06 20:17:21.957369,933,2024-11-25 08:56:27.358781,,,4,4
1228,3,402,102,38572,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27647",933,2023-07-06 19:35:27.339256,933,2024-11-25 08:58:50.701408,,,4,4
1229,3,402,5482,38583,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27648",933,2023-07-06 19:35:35.733578,933,2024-11-25 08:58:50.701392,,,4,4
1230,3,402,2372,38582,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27649",933,2023-07-06 19:35:44.072472,933,2024-11-25 08:58:50.701375,,,4,4
1231,3,402,179,38581,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27650",933,2023-07-06 19:35:52.695361,933,2024-11-25 08:58:50.701359,,,4,4
1233,3,402,78,38585,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27652",933,2023-07-06 19:36:09.451668,933,2024-11-25 08:58:50.701328,,,4,4
1234,3,402,959,38584,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27653",933,2023-07-06 19:36:17.839831,933,2024-11-25 08:58:50.701313,,,4,4
1235,3,402,369,38605,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27654",933,2023-07-06 19:36:26.242132,933,2024-11-25 08:58:50.701296,,,4,4
1236,3,402,169,38604,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27655",933,2023-07-06 19:36:34.806458,933,2024-11-25 08:58:50.70128,,,4,4
1237,3,402,70,38603,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27656",933,2023-07-06 19:36:43.186231,933,2024-11-25 08:58:50.701265,,,4,4
1238,3,402,48,38601,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27657",933,2023-07-06 19:36:51.794953,933,2024-11-25 08:58:50.701249,,,4,4
1241,3,402,17,38607,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27660",933,2023-07-06 19:37:17.135727,933,2024-11-25 08:58:50.701233,,,4,4
1243,3,402,2912,38587,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27662",933,2023-07-06 19:37:34.291301,933,2024-11-25 08:58:50.701201,,,4,4
1246,3,402,626,38616,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27665",933,2023-07-06 19:37:59.507576,933,2024-11-25 08:58:50.701153,,,4,4
1279,3,32,1216,38533,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10077",933,2023-07-06 19:42:35.156469,933,2024-11-25 08:58:50.699242,,,4,4
1280,3,32,1297,38532,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18615",933,2023-07-06 19:42:43.311259,933,2024-11-25 08:58:50.699214,,,4,4
1281,3,32,181,38531,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27452",933,2023-07-06 19:42:51.440055,933,2024-11-25 08:58:50.699171,,,4,4
1282,3,34,8138,38554,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10005",933,2023-07-06 19:43:00.03226,933,2024-11-25 08:58:50.699144,,,4,4
1283,3,34,10493,38553,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10006",933,2023-07-06 19:43:08.2743,933,2024-11-25 08:58:50.699128,,,4,4
1510,3,184,2904,38297,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10021",933,2023-07-06 20:14:34.960648,933,2024-11-25 08:56:27.359198,,,4,4
1770,3,336,5956,38070,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10047",933,2023-07-07 08:39:16.272303,933,2024-11-25 08:56:27.363149,,,4,4
1771,3,336,6350,38067,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18584",933,2023-07-07 08:39:24.766975,933,2024-11-25 08:56:27.363129,,,4,4
1772,3,336,888,38064,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27421",933,2023-07-07 08:39:33.257857,933,2024-11-25 08:56:27.3631,,,4,4
1792,3,350,6178,38052,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18537",933,2023-07-07 08:42:25.987581,933,2024-11-25 08:56:27.36488,,,4,4
1793,3,350,864,38042,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27374",933,2023-07-07 08:42:34.487489,933,2024-11-25 08:56:27.364845,,,4,4
1284,3,34,8676,38552,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18541",933,2023-07-06 19:43:16.62787,933,2024-11-25 08:58:50.699113,,,4,4
1285,3,34,11187,38571,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18542",933,2023-07-06 19:43:24.789606,933,2024-11-25 08:58:50.699096,,,4,4
1286,3,34,1213,38570,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27378",933,2023-07-06 19:43:32.896791,933,2024-11-25 08:58:50.69908,,,4,4
1287,3,34,1564,38568,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27379",933,2023-07-06 19:43:41.255905,933,2024-11-25 08:58:50.699051,,,4,4
1289,3,36,82,38566,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18593",933,2023-07-06 19:43:57.689381,933,2024-11-25 08:58:50.699019,,,4,4
1290,3,36,11,38565,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27430",933,2023-07-06 19:44:05.846867,933,2024-11-25 08:58:50.698991,,,4,4
1291,3,40,3007,38564,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18491",933,2023-07-06 19:44:14.328309,933,2024-11-25 08:58:50.698975,,,4,4
