id,branch_company_id,barcode,participant_id,composition_id,cash_flow_id,title,type,complement,origin_document,due_date,emission_date,entry_date,paid,remittance_generated,supply_type,discount,other_entities_amount,value,increase,cost_center_id,transaction_id,tribute_id,receipt_code,fgts_id,darf_reference_number,inclusion_type,period,contributor_id,lacre_c_social,created_by,created_date,last_modified_by,last_modified_date
1034,1,,323,,19,PROC(36670.49073) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49073 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49073,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49073,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.521491,0,2022-12-14 15:08:17.521491
1342,1,,516,,52,6508,ACTUAL,COMPRA DE 3 UNIFORMES PARA AUXILIAR DE SERVIÇOS GERAIS\n,6508,2023-01-04,2023-01-04,2023-01-04,t,f,,0.00,0.00,610.00,0.00,1,,,,,,MANUAL,,,,1406,2023-01-04 13:47:13.903267,1406,2023-01-04 13:48:08.441403
1181,1,858400000035997203852230570701223564490541991583,35,,134,07012235649054199,ACTUAL,,07012235649054199,2022-12-23,2022-12-23,2022-12-23,t,t,,0.00,0.00,399.72,0.00,1,,,,,,MANUAL,,,,1406,2022-12-23 10:54:06.976612,1406,2022-12-23 10:55:29.484568
1145,1,,28,,122,201222RodrigoPremiação13,ACTUAL,Premiação - 13º salário,201222RodrigoPremiação13,2022-12-20,2022-12-20,2022-12-20,t,t,OTHER,0.00,0.00,3000.00,0.00,1,,,,,,MANUAL,,,,890,2022-12-20 12:52:12.919799,890,2022-12-20 12:52:12.919799
1144,1,,83,,122,201222ThaynaraPremiacao13,ACTUAL,Premiação - 13º salário,201222ThaynaraPremiacao13,2022-12-20,2022-12-20,2022-12-20,t,t,,0.00,0.00,2500.00,0.00,1,,,,,,MANUAL,,,,890,2022-12-20 12:50:32.992664,890,2022-12-20 12:50:32.992664
1296,1,,79,242,58,09005000009177,ACTUAL,,09005000009177,2023-01-05,2022-12-21,2022-12-21,t,f,,0.00,0.00,8396.77,0.00,2,,,,,,MANUAL,,,,1406,2023-01-02 10:55:38.185438,1406,2023-01-02 10:55:38.185438
1354,1,,94,,165,060123BolsaFEPAFTúlio,ACTUAL,BOLSA DE ESTUDOS TÚLIO - PARCELA 33/36,060123BolsaFEPAFTúlio,2023-01-06,2023-01-06,2023-01-06,t,t,,0.00,0.00,2222.22,0.00,1,,,,,,MANUAL,,,,1406,2023-01-06 09:49:50.448311,1406,2023-01-06 09:49:50.448311
1501,1,,269,,19,PROC(36699.50001) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (18), originado por SERVICO DE APOIO AS MICRO E PEQ. EMPRESAS DO ESTADO DE MATO GROSSO, através da transação 50001 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36699.50001,2023-02-10,2023-01-06,2023-01-06,t,t,ASSETS,0.00,0.00,88.53,0.00,1,50001,,,,,AUTOMATIC,,,,0,2023-01-06 16:03:32.335429,0,2023-01-06 16:03:32.335429
1488,1,,253,,19,PROC(36699.49994) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (18), originado por SERVICO DE APOIO AS MICRO E PEQ. EMPRESAS DO ESTADO DE MATO GROSSO, através da transação 49994 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36699.49994,2023-02-10,2023-01-06,2023-01-06,t,t,ASSETS,0.00,0.00,88.53,0.00,1,49994,,,,,AUTOMATIC,,,,0,2023-01-06 16:03:31.980164,0,2023-01-06 16:03:31.980164
612,1,,60,138,19,PROC(36602.48781) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (582), originado por MOSELLI VEICULOS LTDA, através da transação 48781 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36602.48781,2022-12-10,2022-11-08,2022-11-08,f,f,ASSETS,0.00,0.00,70.14,0.00,1,48781,,,,,AUTOMATIC,,,,0,2022-11-08 08:52:54.649728,0,2022-11-08 08:52:54.649728
626,1,,60,138,19,PROC(36603.48799) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (581), originado por BETRAL VEICULOS LTDA, através da transação 48799 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36603.48799,2022-12-10,2022-11-08,2022-11-08,f,f,ASSETS,0.00,0.00,70.14,0.00,1,48799,,,,,AUTOMATIC,,,,0,2022-11-08 08:52:59.834459,0,2022-11-08 08:52:59.834459
673,1,,60,138,19,PROC(36624.48838) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (586), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 48838 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36624.48838,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,70.13,0.00,1,48838,,,,,AUTOMATIC,,,,0,2022-11-16 08:31:00.016258,0,2022-11-16 08:31:00.016258
925,1,,445,,96,081222despachante,ACTUAL,Processo despachante/TX Sindical - Jeep Renegade,081222despachante,2022-12-08,2022-12-08,2022-12-08,t,f,,0.00,0.00,828.34,0.00,1,,,,,,MANUAL,,,,890,2022-12-08 14:29:45.177489,890,2022-12-08 14:29:45.177489
886,1,,403,,34,061222VeraLucia,ACTUAL,,061222VeraLucia,2022-12-06,2022-12-06,2022-12-06,t,t,,0.00,0.00,1328.58,0.00,2,,,,,,MANUAL,,,,890,2022-12-05 15:06:14.647798,890,2022-12-05 15:06:14.647798
885,1,,83,,34,061222Thaynara,ACTUAL,,061222Thaynara,2022-12-06,2022-12-06,2022-12-06,t,t,,0.00,0.00,3915.01,0.00,1,,,,,,MANUAL,,,,890,2022-12-05 15:05:06.565777,890,2022-12-05 15:05:06.565777
625,1,,55,137,19,PROC(36603.48795) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (581), originado por BETRAL VEICULOS LTDA, através da transação 48795 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36603.48795,2022-12-10,2022-11-08,2022-11-08,f,f,ASSETS,0.00,0.00,70.14,0.00,1,48795,,,,,AUTOMATIC,,,,0,2022-11-08 08:52:59.822384,0,2022-11-08 08:52:59.822384
672,1,,55,137,19,PROC(36624.48834) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (586), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 48834 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36624.48834,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,70.13,0.00,1,48834,,,,,AUTOMATIC,,,,0,2022-11-16 08:30:59.998675,0,2022-11-16 08:30:59.998675
691,1,,55,137,19,PROC(36625.48852) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (564), originado por SAMBAZON, através da transação 48852 com a quantidade de 2 ucs. Pagamento  a vista.",DOC.36625.48852,2022-12-10,2022-11-16,2022-11-16,f,f,ASSETS,0.00,0.00,144.00,0.00,1,48852,,,,,AUTOMATIC,,,,0,2022-11-16 09:37:59.723795,0,2022-11-16 09:37:59.723795
904,1,858200000392110401792211207671050826482578500019,95,,45,071222FGTS,ACTUAL,,071222FGTS,2022-12-07,2022-11-30,2022-11-30,t,t,,0.00,0.00,3911.04,0.00,1,,,,,,MANUAL,,,,890,2022-12-07 09:07:10.653963,890,2022-12-07 09:07:29.703285
924,1,,37,,122,081222Thamires,ACTUAL,"Luzia solicitou pagamento de mais R$200,00 reais para a Thamires. ",081222Thamires,2022-12-08,2022-12-08,2022-12-08,t,t,OTHER,0.00,0.00,200.00,0.00,2,,,,,,MANUAL,,,,890,2022-12-08 09:33:03.656437,890,2022-12-08 09:33:03.656437
1036,1,,326,,19,PROC(36670.49076) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49076 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49076,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49076,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.548684,0,2022-12-14 15:08:17.548684
1037,1,,328,,19,PROC(36670.49089) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49089 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49089,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49089,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.562985,0,2022-12-14 15:08:17.562985
926,1,,5,182,37,081222Sodexo,ACTUAL,Sodexo - novas colaboradoras de Goiânia,109288205616,2023-01-07,2022-12-08,2022-12-12,t,f,,0.00,0.00,858.00,0.00,1,,,,,,MANUAL,,,,890,2022-12-08 17:36:42.09073,890,2022-12-08 17:36:42.09073
1038,1,,329,,19,PROC(36670.49078) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49078 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49078,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49078,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.576118,0,2022-12-14 15:08:17.576118
2432,1,,229,,19,PROC(36830.50633) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (605), originado por BANCO DA AMAZÔNIA S.A., através da transação 50633 com a quantidade de 1 ucs. Pagamento a vista.",DOC.36830.50633,2023-05-10,2023-04-03,2023-04-03,f,f,ASSETS,0.00,0.00,87.51,0.00,1,50633,,,,,AUTOMATIC,,,,0,2023-04-03 16:17:40.789394,0,2023-04-03 16:17:40.789394
1040,1,,455,,19,PROC(36670.49109) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49109 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49109,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49109,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.645008,0,2022-12-14 15:08:17.645008
1113,1,,86,,47,221222FériasColetivasPolyany,ACTUAL,Período de gozo: 26/12/22 a 01/01/23,221222FériasColetivasPolyany,2022-12-22,2022-12-15,2022-12-15,t,t,,0.00,0.00,1086.50,0.00,1,,,,,,MANUAL,,,,1406,2022-12-15 10:43:21.761212,1406,2022-12-15 10:43:21.761212
660,1,,410,,129,111122Eletricista,ACTUAL,,111122Eletricista,2022-11-08,2022-11-08,2022-11-08,t,f,,0.00,0.00,2500.00,0.00,2,,,,,,MANUAL,,,,890,2022-11-11 16:06:25.416858,890,2022-11-11 16:06:25.416858
1355,1,,78,254,102,687,ACTUAL,ARMAZENAMENTO NA NUVEM - NEXTCLOUD,7777351672837990319124174,2023-01-06,2023-01-04,2023-01-06,t,f,,0.00,0.00,660.00,0.00,1,,,,,,MANUAL,,,,1406,2023-01-06 09:56:33.06801,1406,2023-01-06 09:56:33.06801
757,1,,421,,46,231122Exameadmissional,ACTUAL,Reembolso para colaborador - exame admissional ,231122Exameadmissional,2022-11-23,2022-11-23,2022-11-23,t,t,,0.00,0.00,50.00,0.00,2,,,,,,MANUAL,,,,890,2022-11-23 10:09:04.932994,890,2022-11-23 10:09:04.932994
771,1,,5,107,37,109287440511,ACTUAL,,109287440511,2022-12-24,2022-11-24,2022-11-30,f,f,,0.00,0.00,3334.50,0.00,2,,,,,,MANUAL,,,,890,2022-11-25 10:34:29.506247,890,2022-11-25 10:34:29.506247
807,1,,5,111,37,109287715797,ACTUAL,COLABORADORA CAMILA RIBEIRO,109287715797,2022-12-29,2022-11-29,2022-11-30,t,f,,0.00,0.00,712.50,0.00,2,,,,,,MANUAL,,,,890,2022-11-29 10:21:17.100004,890,2022-11-29 10:24:55.533907
812,1,,428,,46,7901,ACTUAL,"Colaboradora pagou pelo exame admissional e estamos realizando o reembolso,",7901,2022-11-29,2022-11-23,2022-11-23,t,t,,0.00,0.00,60.00,0.00,2,,,,,,MANUAL,,,,890,2022-11-29 11:51:41.120743,890,2022-11-29 11:51:41.120743
813,1,,429,,46,291122exameadmissional,ACTUAL,"Colaborador pagou pelo exame admissional e estamos realizando o reembolso,",291122exameadmissional,2022-11-29,2022-11-25,2022-11-25,t,t,,0.00,0.00,55.00,0.00,2,,,,,,MANUAL,,,,890,2022-11-29 11:53:04.112232,890,2022-11-29 11:53:04.112232
1042,1,,456,,19,PROC(36670.49117) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49117 com a quantidade de 5 ucs. Pagamento  a vista.",DOC.36670.49117,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,505.00,0.00,1,49117,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.680041,0,2022-12-14 15:08:17.680041
1043,1,,333,,19,PROC(36670.49085) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49085 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49085,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49085,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.698131,0,2022-12-14 15:08:17.698131
1046,1,,336,,19,PROC(36670.49120) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49120 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49120,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49120,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.748558,0,2022-12-14 15:08:17.748558
991,1,,308,220,66,140000000026312005,ACTUAL,,140000000026312005,2022-12-20,2022-11-17,2022-12-14,t,f,,0.00,0.00,149.90,0.00,1,,,,,,MANUAL,,,,1406,2022-12-14 10:17:45.005394,1406,2022-12-14 10:18:17.224028
989,1,,306,219,126,202200000057430,ACTUAL,,109000659834,2022-12-20,2022-12-01,2022-12-14,t,f,,0.00,0.00,599.00,0.00,2,,,,,,MANUAL,,,,1406,2022-12-14 09:52:45.091007,1406,2022-12-14 09:52:45.091007
1049,1,,339,,19,PROC(36670.49084) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49084 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49084,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49084,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.791418,0,2022-12-14 15:08:17.791418
1050,1,,341,,19,PROC(36670.49081) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49081 com a quantidade de 25 ucs. Pagamento  a vista.",DOC.36670.49081,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,2525.00,0.00,1,49081,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.805303,0,2022-12-14 15:08:17.805303
1051,1,,426,,19,PROC(36670.49074) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49074 com a quantidade de 15 ucs. Pagamento  a vista.",DOC.36670.49074,2023-01-10,2022-12-14,2022-12-14,f,f,ASSETS,0.00,0.00,1515.00,0.00,1,49074,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.820337,0,2022-12-14 15:08:17.820337
987,1,,35,,49,201222IR0561,ACTUAL,,201222IR0561,2022-12-20,2022-11-30,2022-12-14,t,t,,0.00,0.00,753.41,0.00,1,,16,0561,,,MANUAL,2022-11-30,,,1406,2022-12-14 09:41:53.421656,1406,2022-12-14 09:41:53.421656
997,1,,423,,92,000002898,ACTUAL,,000002898,2022-12-20,2022-12-13,2022-12-14,t,t,,0.00,0.00,310.00,0.00,1,,,,,,MANUAL,,,,1406,2022-12-14 11:05:44.988788,1406,2022-12-14 11:06:06.568751
988,1,,293,218,80,02000371931829,ACTUAL,,02000371931829,2022-12-20,2022-12-05,2022-12-14,t,f,,0.00,0.00,48.15,0.00,1,,,,,,MANUAL,,,,1406,2022-12-14 09:44:24.078893,1406,2022-12-14 09:44:49.289764
1182,1,858500000002866103852232570701223564490520482736,35,,134,07012235649052048,ACTUAL,,07012235649052048,2022-12-23,2022-12-23,2022-12-23,t,t,,0.00,0.00,86.61,0.00,1,,,,,,MANUAL,,,,1406,2022-12-23 10:56:46.457064,1406,2022-12-23 10:57:57.194856
990,1,,309,229,84,000112100821426635,ACTUAL,,000112100821426635,2022-12-20,2022-11-23,2022-12-14,t,f,,0.00,0.00,23595.37,0.00,2,,,,,,MANUAL,,,,1406,2022-12-14 10:05:09.732035,1406,2022-12-16 08:23:58.287344
1045,1,,335,,19,PROC(36670.49092) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49092 com a quantidade de 40 ucs. Pagamento  a vista.",DOC.36670.49092,2023-01-10,2022-12-14,2022-12-14,t,f,ASSETS,0.00,0.00,4040.00,0.00,1,49092,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.73346,0,2022-12-14 15:08:17.73346
1146,1,,86,,122,201222PolyanyPremiação13,ACTUAL,Premiação - 13º salário,201222PolyanyPremiação13,2022-12-20,2022-12-20,2022-12-20,t,t,,0.00,0.00,2000.00,0.00,1,,,,,,MANUAL,,,,890,2022-12-20 12:53:48.799264,890,2022-12-20 12:53:48.799264
1475,1,,242,,19,PROC(36699.49999) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (18), originado por SERVICO DE APOIO AS MICRO E PEQ. EMPRESAS DO ESTADO DE MATO GROSSO, através da transação 49999 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36699.49999,2023-02-10,2023-01-06,2023-01-06,t,t,ASSETS,0.00,0.00,88.53,0.00,1,49999,,,,,AUTOMATIC,,,,0,2023-01-06 16:03:31.651266,0,2023-01-06 16:03:31.651266
1299,1,,92,245,54,16350,ACTUAL,,16350,2023-01-06,2022-04-27,2023-01-02,t,f,,0.00,0.00,100.00,0.00,1,,,,,,MANUAL,,,,1406,2023-01-02 11:12:24.589526,1406,2023-01-02 11:12:45.335788
1449,1,,206,,19,PROC(36699.49944) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (18), originado por SERVICO DE APOIO AS MICRO E PEQ. EMPRESAS DO ESTADO DE MATO GROSSO, através da transação 49944 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36699.49944,2023-02-10,2023-01-06,2023-01-06,t,t,ASSETS,0.00,0.00,88.53,0.00,1,49944,,,,,AUTOMATIC,,,,0,2023-01-06 16:03:31.019158,0,2023-01-06 16:03:31.019158
1436,1,,189,,19,PROC(36699.49951) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (18), originado por SERVICO DE APOIO AS MICRO E PEQ. EMPRESAS DO ESTADO DE MATO GROSSO, através da transação 49951 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36699.49951,2023-02-10,2023-01-06,2023-01-06,t,t,ASSETS,0.00,0.00,88.53,0.00,1,49951,,,,,AUTOMATIC,,,,0,2023-01-06 16:03:30.721359,0,2023-01-06 16:03:30.721359
1052,1,,344,,19,PROC(36670.49121) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (19), originado por Bmtca, através da transação 49121 com a quantidade de 25 ucs. Pagamento  a vista.",DOC.36670.49121,2023-01-10,2022-12-14,2022-12-14,t,t,ASSETS,0.00,0.00,2525.00,0.00,1,49121,,,,,AUTOMATIC,,,,0,2022-12-14 15:08:17.83551,0,2022-12-14 15:08:17.83551
1179,1,,405,,129,231222FotosConfraSP,ACTUAL,,231222FotosConfraSP,2022-12-23,2022-12-23,2022-12-14,t,t,,0.00,0.00,200.00,0.00,2,,,,,,MANUAL,,,,1406,2022-12-23 10:11:17.738006,1406,2022-12-23 10:11:17.738006
1423,1,,173,,19,PROC(36699.49958) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Compra com ID (18), originado por SERVICO DE APOIO AS MICRO E PEQ. EMPRESAS DO ESTADO DE MATO GROSSO, através da transação 49958 com a quantidade de 1 ucs. Pagamento  a vista.",DOC.36699.49958,2023-02-10,2023-01-06,2023-01-06,t,t,ASSETS,0.00,0.00,88.53,0.00,1,49958,,,,,AUTOMATIC,,,,0,2023-01-06 16:03:30.325133,0,2023-01-06 16:03:30.325133
1298,1,,517,253,98,26000450115884,ACTUAL,,26000450115884,2023-01-06,2022-12-01,2022-12-01,t,f,,0.00,0.00,2535.00,0.00,2,,,,,,MANUAL,,,,1406,2023-01-02 11:07:58.095862,1406,2023-01-06 09:07:48.548353
3704,1,,421,,34,228109 05.06,ACTUAL,SALÁRIOS A PAGAR - REF. 05/2023,228109 05.06,2023-06-06,2023-05-31,2023-05-31,t,f,,0.0,0.0,2281.09,0.0,2,,,,,,MANUAL,,,,1406,2023-06-26 16:05:31.226235,1406,2023-06-26 16:05:31.226235
3703,1,,522,,34,269008 05.06,ACTUAL,SALÁRIOS A PAGAR - REF. 05/2023\n,269008 05.06,2023-06-06,2023-05-31,2023-05-31,t,f,,0.0,0.0,2690.08,0.0,1,,,,,,MANUAL,,,,1406,2023-06-26 16:04:47.955667,1406,2023-06-26 16:04:47.955667
774,1,,29,,19,PROC(36641.48921) 2/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48921 com a quantidade de 2 ucs. Pagamento Cartão de crédito (2/3) parcelas.",DOC.36641.48921,2023-02-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,46.75,0.00,1,48921,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.432703,0,2022-11-25 16:39:45.432703
775,1,,29,,19,PROC(36641.48921) 3/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48921 com a quantidade de 2 ucs. Pagamento Cartão de crédito (3/3) parcelas.",DOC.36641.48921,2023-03-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,46.76,0.00,1,48921,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.434285,0,2022-11-25 16:39:45.434285
777,1,,146,,19,PROC(36641.48920) 2/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48920 com a quantidade de 1 ucs. Pagamento Cartão de crédito (2/3) parcelas.",DOC.36641.48920,2023-02-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.37,0.00,1,48920,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.456873,0,2022-11-25 16:39:45.456873
778,1,,146,,19,PROC(36641.48920) 3/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48920 com a quantidade de 1 ucs. Pagamento Cartão de crédito (3/3) parcelas.",DOC.36641.48920,2023-03-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.39,0.00,1,48920,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.457985,0,2022-11-25 16:39:45.457985
780,1,,147,,19,PROC(36641.48925) 2/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48925 com a quantidade de 1 ucs. Pagamento Cartão de crédito (2/3) parcelas.",DOC.36641.48925,2023-02-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.37,0.00,1,48925,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.477536,0,2022-11-25 16:39:45.477536
781,1,,147,,19,PROC(36641.48925) 3/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48925 com a quantidade de 1 ucs. Pagamento Cartão de crédito (3/3) parcelas.",DOC.36641.48925,2023-03-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.39,0.00,1,48925,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.47925,0,2022-11-25 16:39:45.47925
786,1,,69,,19,PROC(36641.48922) 2/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48922 com a quantidade de 1 ucs. Pagamento Cartão de crédito (2/3) parcelas.",DOC.36641.48922,2023-02-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.37,0.00,1,48922,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.515127,0,2022-11-25 16:39:45.515127
787,1,,69,,19,PROC(36641.48922) 3/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48922 com a quantidade de 1 ucs. Pagamento Cartão de crédito (3/3) parcelas.",DOC.36641.48922,2023-03-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.39,0.00,1,48922,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.51606,0,2022-11-25 16:39:45.51606
789,1,,60,,19,PROC(36641.48917) 2/3,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (587), originado por GRAN-AMAPA DO BRASIL, através da transação 48917 com a quantidade de 1 ucs. Pagamento Cartão de crédito (2/3) parcelas.",DOC.36641.48917,2023-02-10,2022-11-25,2022-11-25,f,f,ASSETS,0.00,0.00,23.37,0.00,1,48917,,,,,AUTOMATIC,,,,0,2022-11-25 16:39:45.531477,0,2022-11-25 16:39:45.531477
