id,bill_to_pay_id,payment_date,payment_type,paid_amount,interest,fine,discount,created_by,last_modified_by,created_date,last_modified_date,automatic
1498,1641,2023-02-07,PAYMENT_Q,71.50,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:17.481895,2023-02-07 14:29:17.481895,t
1499,1639,2023-02-07,PAYMENT_Q,71.50,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:17.486649,2023-02-07 14:29:17.486649,t
1500,1638,2023-02-07,PAYMENT_Q,71.50,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:17.505424,2023-02-07 14:29:17.505424,t
1501,1608,2023-02-07,PAYMENT_Q,143.82,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:17.509894,2023-02-07 14:29:17.509894,t
1502,1792,2023-02-07,PAYMENT_Q,2323.42,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.94774,2023-02-07 14:29:33.94774,t
1503,1779,2023-02-07,PAYMENT_Q,4861.09,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.954204,2023-02-07 14:29:33.954204,t
1504,1785,2023-02-07,PAYMENT_Q,1839.53,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.959812,2023-02-07 14:29:33.959812,t
1505,1791,2023-02-07,PAYMENT_Q,2096.89,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.966321,2023-02-07 14:29:33.966321,t
1506,1797,2023-02-07,PAYMENT_Q,3912.64,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.974024,2023-02-07 14:29:33.974024,t
1507,1784,2023-02-07,PAYMENT_Q,2784.07,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.979784,2023-02-07 14:29:33.979784,t
1508,1790,2023-02-07,PAYMENT_Q,3524.02,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.986406,2023-02-07 14:29:33.986406,t
1509,1796,2023-02-07,PAYMENT_Q,2430.03,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.992978,2023-02-07 14:29:33.992978,t
1510,1783,2023-02-07,PAYMENT_Q,3524.02,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:33.99897,2023-02-07 14:29:33.99897,t
1511,1789,2023-02-07,PAYMENT_Q,1288.98,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.021385,2023-02-07 14:29:34.021385,t
1512,1795,2023-02-07,PAYMENT_Q,2755.63,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.033802,2023-02-07 14:29:34.033802,t
1513,1782,2023-02-07,PAYMENT_Q,2335.06,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.043066,2023-02-07 14:29:34.043066,t
1514,1788,2023-02-07,PAYMENT_Q,2755.63,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.050316,2023-02-07 14:29:34.050316,t
1515,1794,2023-02-07,PAYMENT_Q,4861.09,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.060074,2023-02-07 14:29:34.060074,t
1516,1781,2023-02-07,PAYMENT_Q,1900.20,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.067912,2023-02-07 14:29:34.067912,t
1517,1787,2023-02-07,PAYMENT_Q,2587.40,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.075922,2023-02-07 14:29:34.075922,t
1518,1793,2023-02-07,PAYMENT_Q,3373.65,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.083358,2023-02-07 14:29:34.083358,t
1519,1786,2023-02-07,PAYMENT_Q,2755.63,0.00,0.00,0.00,1406,1406,2023-02-07 14:29:34.091391,2023-02-07 14:29:34.091391,t
1522,1745,2023-02-06,PAYMENT_Q,653.33,0.00,0.00,0.00,1406,1406,2023-02-07 14:32:50.108499,2023-02-07 14:32:50.108499,t
1523,1846,2023-02-06,PAYMENT_Q,21900.21,0.00,0.00,0.00,1406,1406,2023-02-07 14:33:13.325709,2023-02-07 14:33:13.325709,t
1524,1845,2023-02-06,PAYMENT_Q,9385.00,0.00,0.00,0.00,1406,1406,2023-02-07 14:33:13.329082,2023-02-07 14:33:13.329082,t
1525,1844,2023-02-06,PAYMENT_Q,8451.88,0.00,0.00,0.00,1406,1406,2023-02-07 14:33:35.207912,2023-02-07 14:33:35.207912,t
1526,1776,2023-02-06,PAYMENT_Q,9000.00,0.00,0.00,0.00,1406,1406,2023-02-07 14:33:44.864253,2023-02-07 14:33:44.864253,t
1529,1850,2023-02-09,PAYMENT_Q,100.17,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:08.544271,2023-02-09 13:15:08.544271,t
1530,1849,2023-02-09,PAYMENT_Q,101.03,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:08.549614,2023-02-09 13:15:08.549614,t
1531,1851,2023-02-09,PAYMENT_Q,182.11,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:08.557752,2023-02-09 13:15:08.557752,t
1532,1848,2023-02-09,PAYMENT_Q,2500.00,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:22.81451,2023-02-09 13:15:22.81451,t
1533,1853,2023-02-09,PAYMENT_Q,64.04,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:33.507573,2023-02-09 13:15:33.507573,t
1534,1856,2023-02-09,PAYMENT_Q,46.27,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:33.511365,2023-02-09 13:15:33.511365,t
1535,1852,2023-02-09,PAYMENT_Q,64.04,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:33.514641,2023-02-09 13:15:33.514641,t
1536,1855,2023-02-09,PAYMENT_Q,46.27,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:33.519976,2023-02-09 13:15:33.519976,t
1537,1854,2023-02-09,PAYMENT_Q,46.27,0.00,0.00,0.00,1406,1406,2023-02-09 13:15:33.525748,2023-02-09 13:15:33.525748,t
1540,1872,2023-02-10,PAYMENT_Q,700.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:05:40.307623,2023-02-10 16:05:40.307623,t
1541,1871,2023-02-10,PAYMENT_Q,237.85,0.00,0.00,0.00,1406,1406,2023-02-10 16:05:40.317648,2023-02-10 16:05:40.317648,t
1542,1863,2023-02-10,PAYMENT_Q,15000.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.057397,2023-02-10 16:06:05.057397,t
1543,1866,2023-02-10,PAYMENT_Q,500.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.062079,2023-02-10 16:06:05.062079,t
1544,1862,2023-02-10,PAYMENT_Q,2500.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.071085,2023-02-10 16:06:05.071085,t
1545,1865,2023-02-10,PAYMENT_Q,7500.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.076942,2023-02-10 16:06:05.076942,t
1546,1861,2023-02-10,PAYMENT_Q,3000.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.081056,2023-02-10 16:06:05.081056,t
1547,1864,2023-02-10,PAYMENT_Q,81658.85,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.085356,2023-02-10 16:06:05.085356,t
1548,1867,2023-02-10,PAYMENT_Q,13482.16,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.089654,2023-02-10 16:06:05.089654,t
1549,1803,2023-02-10,PAYMENT_Q,194.67,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.093828,2023-02-10 16:06:05.093828,t
1550,1860,2023-02-10,PAYMENT_Q,2000.00,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.09815,2023-02-10 16:06:05.09815,t
1551,1752,2023-02-10,PAYMENT_Q,600.10,0.00,0.00,0.00,1406,1406,2023-02-10 16:06:05.113813,2023-02-10 16:06:05.113813,t
1556,1612,2023-02-07,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.60094,2023-02-10 16:52:35.60094,t
1557,1615,2023-02-07,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.606912,2023-02-10 16:52:35.606912,t
1558,1294,2023-02-07,PAYMENT_Q,71.50,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.612492,2023-02-10 16:52:35.612492,t
1559,1610,2023-02-07,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.619076,2023-02-10 16:52:35.619076,t
1560,1642,2023-02-07,PAYMENT_Q,71.50,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.626191,2023-02-10 16:52:35.626191,t
1561,1293,2023-02-07,PAYMENT_Q,71.50,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.632216,2023-02-10 16:52:35.632216,t
1562,1613,2023-02-07,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-10 16:52:35.639045,2023-02-10 16:52:35.639045,t
1563,1857,2023-02-10,PAYMENT_Q,4000.00,0.00,0.00,0.00,1406,1406,2023-02-13 09:49:32.235902,2023-02-13 09:49:32.235902,t
1564,1873,2023-02-10,PAYMENT_Q,124.69,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:23.017507,2023-02-13 09:51:23.017507,t
1565,1868,2023-02-10,PAYMENT_Q,274.00,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:33.992347,2023-02-13 09:51:33.992347,t
1566,1858,2023-02-10,PAYMENT_Q,1195.19,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:33.996887,2023-02-13 09:51:33.996887,t
1567,1859,2023-02-10,PAYMENT_Q,750.00,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:34.008736,2023-02-13 09:51:34.008736,t
1568,1874,2023-02-10,PAYMENT_Q,500.00,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:45.205904,2023-02-13 09:51:45.205904,t
1569,1675,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:55.909704,2023-02-13 09:51:55.909704,t
1570,1659,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:55.93553,2023-02-13 09:51:55.93553,t
1571,1738,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:55.944879,2023-02-13 09:51:55.944879,t
1572,1663,2023-02-10,PAYMENT_Q,215.73,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:55.981613,2023-02-13 09:51:55.981613,t
1573,1732,2023-02-10,PAYMENT_Q,143.82,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:55.989601,2023-02-13 09:51:55.989601,t
1574,1655,2023-02-10,PAYMENT_Q,143.82,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:55.998523,2023-02-13 09:51:55.998523,t
1575,1676,2023-02-10,PAYMENT_Q,143.82,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:56.009862,2023-02-13 09:51:56.009862,t
1576,1750,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:51:56.017658,2023-02-13 09:51:56.017658,t
1577,1737,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:08.929162,2023-02-13 09:52:08.929162,t
1578,1664,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:08.953988,2023-02-13 09:52:08.953988,t
1579,1680,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:08.978389,2023-02-13 09:52:08.978389,t
1580,1669,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:08.983924,2023-02-13 09:52:08.983924,t
1581,1740,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:08.98984,2023-02-13 09:52:08.98984,t
1582,1674,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.023128,2023-02-13 09:52:09.023128,t
1583,1742,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.047965,2023-02-13 09:52:09.047965,t
1584,1668,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.073909,2023-02-13 09:52:09.073909,t
1585,1679,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.080549,2023-02-13 09:52:09.080549,t
1586,1739,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.085454,2023-02-13 09:52:09.085454,t
1587,1733,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.11036,2023-02-13 09:52:09.11036,t
1588,1656,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.117727,2023-02-13 09:52:09.117727,t
1589,1743,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.137275,2023-02-13 09:52:09.137275,t
1867,2214,2023-01-05,PAYMENT_Q,701.35,0.00,0.00,0.00,1406,1406,2023-03-17 12:09:33.198599,2023-03-17 12:09:33.198599,f
1591,1672,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.17779,2023-02-13 09:52:09.17779,t
1592,1734,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.204227,2023-02-13 09:52:09.204227,t
1593,1661,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.229203,2023-02-13 09:52:09.229203,t
1594,1677,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.248653,2023-02-13 09:52:09.248653,t
1595,1735,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.271479,2023-02-13 09:52:09.271479,t
1596,1654,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.292994,2023-02-13 09:52:09.292994,t
1597,1681,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.314924,2023-02-13 09:52:09.314924,t
1598,1678,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.368095,2023-02-13 09:52:09.368095,t
1599,1736,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.417432,2023-02-13 09:52:09.417432,t
1600,1662,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.449878,2023-02-13 09:52:09.449878,t
1601,1658,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.475543,2023-02-13 09:52:09.475543,t
1602,1667,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.480988,2023-02-13 09:52:09.480988,t
1603,1673,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.508036,2023-02-13 09:52:09.508036,t
1604,1741,2023-02-10,PAYMENT_Q,71.91,0.00,0.00,0.00,1406,1406,2023-02-13 09:52:09.514265,2023-02-13 09:52:09.514265,t
1605,1805,2023-02-13,PAYMENT_Q,12858.05,0.00,0.00,0.00,1406,1406,2023-02-13 15:53:44.870287,2023-02-13 15:53:44.870287,t
1606,1806,2023-02-13,PAYMENT_Q,645.36,0.00,0.00,0.00,1406,1406,2023-02-13 15:53:44.938498,2023-02-13 15:53:44.938498,t
1607,1804,2023-02-13,PAYMENT_Q,125.83,0.00,0.00,0.00,1406,1406,2023-02-13 15:53:56.245977,2023-02-13 15:53:56.245977,t
1608,1878,2023-02-13,PAYMENT_Q,1612.65,0.00,0.00,0.00,1406,1406,2023-02-13 15:54:32.664363,2023-02-13 15:54:32.664363,t
1609,1880,2023-02-13,PAYMENT_Q,1000.00,0.00,0.00,0.00,1406,1406,2023-02-13 15:54:32.68599,2023-02-13 15:54:32.68599,t
1610,1881,2023-02-13,PAYMENT_Q,12000.00,0.00,0.00,0.00,1406,1406,2023-02-13 15:55:14.287055,2023-02-13 15:55:14.287055,f
1611,1887,2023-01-27,PAYMENT_Q,300.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:15:37.375222,2023-02-14 10:15:37.375222,f
1612,1888,2023-02-07,PAYMENT_Q,76.30,0.00,0.00,0.00,1406,1406,2023-02-14 10:23:40.027669,2023-02-14 10:23:40.027669,f
1613,1839,2023-02-06,PAYMENT_Q,7000.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:17.171949,2023-02-14 10:31:17.171949,t
1614,1778,2023-02-06,PAYMENT_Q,5680.61,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:17.181586,2023-02-14 10:31:17.181586,t
1615,1838,2023-02-06,PAYMENT_Q,5555.56,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:17.192224,2023-02-14 10:31:17.192224,t
1616,1837,2023-02-06,PAYMENT_Q,5000.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:17.209599,2023-02-14 10:31:17.209599,t
1617,1840,2023-02-06,PAYMENT_Q,2222.22,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:17.222901,2023-02-14 10:31:17.222901,t
1618,1777,2023-02-06,PAYMENT_Q,2343.47,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:26.715733,2023-02-14 10:31:26.715733,t
1619,1841,2023-02-06,PAYMENT_Q,1000.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:26.727817,2023-02-14 10:31:26.727817,t
1620,1775,2023-02-06,PAYMENT_Q,150.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:36.74431,2023-02-14 10:31:36.74431,t
1621,1842,2023-02-06,PAYMENT_Q,5000.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:31:59.584153,2023-02-14 10:31:59.584153,t
1622,1889,2023-01-31,PAYMENT_Q,440.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:42:21.258093,2023-02-14 10:42:21.258093,f
1623,1890,2023-02-06,PAYMENT_Q,440.00,0.00,0.00,0.00,1406,1406,2023-02-14 10:44:19.151443,2023-02-14 10:44:19.151443,f
1624,1891,2023-02-07,PAYMENT_Q,440.00,0.00,0.00,0.00,1406,1406,2023-02-14 11:05:07.021008,2023-02-14 11:05:07.021008,f
1625,1892,2023-02-01,PAYMENT_Q,500.00,0.00,0.00,0.00,1406,1406,2023-02-14 11:19:06.964436,2023-02-14 11:19:06.964436,f
1626,1893,2023-02-09,PAYMENT_Q,4695.67,0.00,0.00,0.00,1406,1406,2023-02-14 11:33:54.795894,2023-02-14 11:33:54.795894,f
1628,1894,2023-02-06,PAYMENT_Q,400.00,0.00,0.00,0.00,1406,1406,2023-02-14 12:31:02.806851,2023-02-14 12:31:02.806851,f
1629,1883,2023-02-14,PAYMENT_Q,268.34,0.00,0.00,0.00,1406,1406,2023-02-14 16:52:47.123038,2023-02-14 16:52:47.123038,t
1630,1895,2023-02-14,PAYMENT_Q,46.27,0.00,0.00,0.00,1406,1406,2023-02-14 16:52:47.144548,2023-02-14 16:52:47.144548,t
1631,1882,2023-02-14,PAYMENT_Q,26.83,0.00,0.00,0.00,1406,1406,2023-02-14 16:52:47.155598,2023-02-14 16:52:47.155598,t
1632,1896,2023-02-14,PAYMENT_Q,14.64,0.00,0.00,0.00,1406,1406,2023-02-14 16:52:57.717223,2023-02-14 16:52:57.717223,t
1633,1902,2023-02-15,PAYMENT_Q,745.70,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.19227,2023-02-15 13:34:59.19227,t
1634,1898,2023-02-15,PAYMENT_Q,772.99,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.219947,2023-02-15 13:34:59.219947,t
1635,1879,2023-02-15,PAYMENT_Q,193.41,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.246568,2023-02-15 13:34:59.246568,t
1636,1903,2023-02-15,PAYMENT_Q,786.30,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.268894,2023-02-15 13:34:59.268894,t
1637,1900,2023-02-15,PAYMENT_Q,1086.77,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.293036,2023-02-15 13:34:59.293036,t
1638,1901,2023-02-15,PAYMENT_Q,749.15,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.316741,2023-02-15 13:34:59.316741,t
1639,1899,2023-02-15,PAYMENT_Q,757.30,0.00,0.00,0.00,1406,1406,2023-02-15 13:34:59.338256,2023-02-15 13:34:59.338256,t
1640,1876,2023-02-15,PAYMENT_Q,367.97,0.00,0.00,0.00,1406,1406,2023-02-15 13:35:11.307284,2023-02-15 13:35:11.307284,t
1641,1875,2023-02-15,PAYMENT_Q,59.96,0.00,0.00,0.00,1406,1406,2023-02-15 13:35:11.313214,2023-02-15 13:35:11.313214,t
1642,1931,2023-02-17,PAYMENT_Q,1183.42,0.00,0.00,0.00,1406,1406,2023-02-17 09:24:22.382577,2023-02-17 09:24:22.382577,f
1643,1877,2023-02-16,PAYMENT_Q,4000.00,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.34134,2023-02-17 12:24:20.34134,t
1644,1909,2023-02-16,PAYMENT_Q,14.64,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.346143,2023-02-17 12:24:20.346143,t
1645,1915,2023-02-16,PAYMENT_Q,14.64,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.350015,2023-02-17 12:24:20.350015,t
1646,1908,2023-02-16,PAYMENT_Q,25.60,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.361456,2023-02-17 12:24:20.361456,t
1647,1914,2023-02-16,PAYMENT_Q,23.32,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.369668,2023-02-17 12:24:20.369668,t
1648,1907,2023-02-16,PAYMENT_Q,76.68,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.378258,2023-02-17 12:24:20.378258,t
1649,1913,2023-02-16,PAYMENT_Q,14.64,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.386593,2023-02-17 12:24:20.386593,t
1650,1906,2023-02-16,PAYMENT_Q,23.32,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.395705,2023-02-17 12:24:20.395705,t
1651,1912,2023-02-16,PAYMENT_Q,23.32,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.402943,2023-02-17 12:24:20.402943,t
1652,1917,2023-02-16,PAYMENT_Q,8413.50,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.407463,2023-02-17 12:24:20.407463,t
1653,1910,2023-02-16,PAYMENT_Q,25.60,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.419325,2023-02-17 12:24:20.419325,t
1654,1916,2023-02-16,PAYMENT_Q,23.32,0.00,0.00,0.00,1406,1406,2023-02-17 12:24:20.429304,2023-02-17 12:24:20.429304,t
1656,1928,2023-02-17,PAYMENT_Q,70.00,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.383139,2023-02-17 14:34:16.383139,t
1657,1934,2023-02-17,PAYMENT_Q,24.68,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.400244,2023-02-17 14:34:16.400244,t
1658,1927,2023-02-17,PAYMENT_Q,70.00,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.417861,2023-02-17 14:34:16.417861,t
1659,1940,2023-02-17,PAYMENT_Q,79387.56,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.434299,2023-02-17 14:34:16.434299,t
1660,1933,2023-02-17,PAYMENT_Q,76.49,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.451121,2023-02-17 14:34:16.451121,t
1661,1930,2023-02-17,PAYMENT_Q,50.00,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.468376,2023-02-17 14:34:16.468376,t
1662,1869,2023-02-17,PAYMENT_Q,892.73,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.488885,2023-02-17 14:34:16.488885,t
1663,1939,2023-02-17,PAYMENT_Q,18.14,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.508134,2023-02-17 14:34:16.508134,t
1664,1936,2023-02-17,PAYMENT_Q,1873.77,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.531635,2023-02-17 14:34:16.531635,t
1665,1929,2023-02-17,PAYMENT_Q,523.94,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.550397,2023-02-17 14:34:16.550397,t
1666,1935,2023-02-17,PAYMENT_Q,26888.76,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.568436,2023-02-17 14:34:16.568436,t
1667,1932,2023-02-17,PAYMENT_Q,2767.50,0.00,0.00,0.00,1406,1406,2023-02-17 14:34:16.586033,2023-02-17 14:34:16.586033,t
1668,1941,2023-02-17,PAYMENT_Q,2771.79,0.00,0.00,0.00,1406,1406,2023-02-17 16:53:02.318045,2023-02-17 16:53:02.318045,t
1670,1942,2023-02-22,PAYMENT_Q,7000.00,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:47.613509,2023-02-22 18:12:47.613509,t
1671,1955,2023-02-22,PAYMENT_Q,42.15,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.511526,2023-02-22 18:12:59.511526,t
1672,1954,2023-02-22,PAYMENT_Q,62.83,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.51807,2023-02-22 18:12:59.51807,t
1673,1951,2023-02-22,PAYMENT_Q,62.83,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.523448,2023-02-22 18:12:59.523448,t
1674,1950,2023-02-22,PAYMENT_Q,158.99,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.532961,2023-02-22 18:12:59.532961,t
1675,1947,2023-02-22,PAYMENT_Q,7864.00,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.541485,2023-02-22 18:12:59.541485,t
1676,1953,2023-02-22,PAYMENT_Q,83.51,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.547412,2023-02-22 18:12:59.547412,t
1677,1911,2023-02-22,PAYMENT_Q,14.64,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.554817,2023-02-22 18:12:59.554817,t
1678,1943,2023-02-22,PAYMENT_Q,180.00,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.563001,2023-02-22 18:12:59.563001,t
1679,1952,2023-02-22,PAYMENT_Q,21.47,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.568951,2023-02-22 18:12:59.568951,t
1680,1818,2023-02-22,PAYMENT_Q,7826.08,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.619875,2023-02-22 18:12:59.619875,t
1681,1948,2023-02-22,PAYMENT_Q,180.00,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.64496,2023-02-22 18:12:59.64496,t
1682,1944,2023-02-22,PAYMENT_Q,371.86,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.661234,2023-02-22 18:12:59.661234,t
1683,1809,2023-02-22,PAYMENT_Q,23595.10,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.677837,2023-02-22 18:12:59.677837,t
1684,1949,2023-02-22,PAYMENT_Q,599.00,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.693248,2023-02-22 18:12:59.693248,t
1685,1945,2023-02-22,PAYMENT_Q,149.90,0.00,0.00,0.00,1406,1406,2023-02-22 18:12:59.720665,2023-02-22 18:12:59.720665,t
